id_ciudadano,edad,genero,comuna_id,comuna,perfil_territorial,validado,voto_emitido,fecha_registro
C-0002757,27,F,16,Belen,sur,False,False,2026-04-15T11:14:19
C-0002758,40,M,13,San Javier,ladera_occidente,False,False,2026-04-15T08:50:15
C-0002759,26,F,12,La America,centro_sur,True,True,2026-04-15T12:27:39
C-0002760,29,F,10,La Candelaria,centro,True,True,2026-04-15T10:42:19
C-0002761,75,F,12,La America,centro_sur,True,True,2026-04-15T09:41:19
C-0002762,49,M,16,Belen,sur,True,True,2026-04-15T10:38:10
C-0002763,41,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T07:35:37
C-0002764,46,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:11:15
C-0002765,83,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:36:12
C-0002766,50,M,60,San Cristobal,rural,True,False,2026-04-15T07:34:34
C-0002767,49,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T10:37:36
C-0002768,80,F,12,La America,centro_sur,True,True,2026-04-15T07:30:24
C-0002769,20,F,15,Guayabal,sur,False,False,2026-04-15T07:37:49
C-0002770,50,F,90,Santa Elena,rural,False,False,2026-04-15T08:20:37
C-0002771,68,F,3,Manrique,ladera_norte,True,True,2026-04-15T12:16:23
C-0002772,52,M,14,El Poblado,sur,True,True,2026-04-15T12:24:06
C-0002773,76,F,16,Belen,sur,False,False,2026-04-15T09:36:10
C-0002774,77,F,1,Popular,ladera_norte,False,False,2026-04-15T09:12:30
C-0002775,40,M,14,El Poblado,sur,True,True,2026-04-15T09:38:00
C-0002776,72,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T10:37:34
C-0002777,34,M,12,La America,centro_sur,False,False,2026-04-15T10:22:38
C-0002778,34,F,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T09:02:24
C-0002779,83,M,5,Castilla,valle,False,True,2026-04-15T08:45:43
C-0002780,18,F,3,Manrique,ladera_norte,True,True,2026-04-15T09:56:20
C-0002781,41,M,3,Manrique,ladera_norte,False,False,2026-04-15T08:56:16
C-0002782,60,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:41:22
C-0002783,45,M,12,La America,centro_sur,True,True,2026-04-15T07:38:33
C-0002784,74,M,7,Robledo,ladera_noroccidente,False,False,2026-04-15T08:26:25
C-0002785,34,F,4,Aranjuez,valle,True,True,2026-04-15T12:20:53
C-0002786,55,F,12,La America,centro_sur,True,True,2026-04-15T09:17:28
C-0002787,26,M,12,La America,centro_sur,True,True,2026-04-15T09:40:03
C-0002788,32,M,10,La Candelaria,centro,True,True,2026-04-15T08:27:11
C-0002789,29,F,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T11:52:07
C-0002790,67,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T08:53:54
C-0002791,31,M,15,Guayabal,sur,True,True,2026-04-15T08:58:03
C-0002792,62,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T09:35:11
C-0002793,41,M,13,San Javier,ladera_occidente,True,True,2026-04-15T11:32:27
C-0002794,55,M,90,Santa Elena,rural,True,False,2026-04-15T11:28:39
C-0002795,76,F,15,Guayabal,sur,True,True,2026-04-15T08:24:54
C-0002796,75,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:28:55
C-0002797,18,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:46:31
C-0002798,70,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T08:28:43
C-0002799,82,M,12,La America,centro_sur,True,True,2026-04-15T10:00:13
C-0002800,62,M,14,El Poblado,sur,True,True,2026-04-15T08:44:12
C-0002801,30,F,90,Santa Elena,rural,False,False,2026-04-15T07:51:45
C-0002802,62,M,9,Buenos Aires,ladera_oriente,True,False,2026-04-15T11:26:48
C-0002803,60,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T09:12:43
C-0002804,62,F,11,Laureles-Estadio,centro_sur,True,False,2026-04-15T08:44:11
C-0002805,46,M,3,Manrique,ladera_norte,False,False,2026-04-15T08:13:00
C-0002806,53,M,5,Castilla,valle,False,False,2026-04-15T11:35:50
C-0002807,61,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T10:30:36
C-0002808,49,F,13,San Javier,ladera_occidente,False,False,2026-04-15T09:06:47
C-0002809,69,M,4,Aranjuez,valle,True,True,2026-04-15T11:38:23
C-0002810,65,F,3,Manrique,ladera_norte,True,False,2026-04-15T09:00:52
C-0002811,38,M,1,Popular,ladera_norte,False,False,2026-04-15T08:44:55
C-0002812,58,F,16,Belen,sur,True,False,2026-04-15T09:23:28
C-0002813,68,M,13,San Javier,ladera_occidente,True,False,2026-04-15T07:41:45
C-0002814,50,F,1,Popular,ladera_norte,False,False,2026-04-15T09:44:26
C-0002815,65,F,1,Popular,ladera_norte,True,False,2026-04-15T11:15:16
C-0002816,26,F,10,La Candelaria,centro,True,True,2026-04-15T09:35:56
C-0002817,43,M,5,Castilla,valle,True,True,2026-04-15T10:24:12
C-0002818,65,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:28:18
C-0002819,77,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T11:36:52
C-0002820,61,F,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T12:29:19
C-0002821,62,F,5,Castilla,valle,True,True,2026-04-15T10:12:43
C-0002822,40,M,12,La America,centro_sur,True,True,2026-04-15T10:57:56
C-0002823,64,F,1,Popular,ladera_norte,True,False,2026-04-15T10:32:44
C-0002824,41,M,70,Altavista,rural,True,True,2026-04-15T11:54:29
C-0002825,21,F,80,San Antonio de Prado,rural,False,False,2026-04-15T12:01:41
C-0002826,34,M,13,San Javier,ladera_occidente,False,False,2026-04-15T11:58:05
C-0002827,58,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T07:50:55
C-0002828,82,F,4,Aranjuez,valle,True,True,2026-04-15T09:38:04
C-0002829,51,F,15,Guayabal,sur,True,False,2026-04-15T10:00:19
C-0002830,75,M,13,San Javier,ladera_occidente,False,False,2026-04-15T11:22:33
C-0002831,70,F,4,Aranjuez,valle,True,True,2026-04-15T10:19:22
C-0002832,55,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T09:51:13
C-0002833,71,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:09:58
C-0002834,44,F,15,Guayabal,sur,True,True,2026-04-15T10:28:24
C-0002835,47,M,12,La America,centro_sur,True,True,2026-04-15T10:31:01
C-0002836,67,F,12,La America,centro_sur,True,True,2026-04-15T11:10:21
C-0002837,60,M,12,La America,centro_sur,True,True,2026-04-15T09:30:03
C-0002838,53,F,5,Castilla,valle,True,True,2026-04-15T10:24:32
C-0002839,47,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T08:06:10
C-0002840,83,F,1,Popular,ladera_norte,True,False,2026-04-15T10:02:10
C-0002841,22,F,14,El Poblado,sur,True,True,2026-04-15T09:22:17
C-0002842,21,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T07:33:33
C-0002843,50,F,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T08:32:01
C-0002844,20,M,5,Castilla,valle,True,True,2026-04-15T12:20:55
C-0002845,40,F,4,Aranjuez,valle,True,True,2026-04-15T10:14:44
C-0002846,56,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:41:23
C-0002847,45,F,5,Castilla,valle,True,True,2026-04-15T11:55:39
C-0002848,31,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T08:06:05
C-0002849,37,F,14,El Poblado,sur,True,True,2026-04-15T10:37:18
C-0002850,58,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T07:42:44
C-0002851,81,M,7,Robledo,ladera_noroccidente,True,False,2026-04-15T11:40:55
C-0002852,70,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T10:37:51
C-0002853,54,M,15,Guayabal,sur,True,True,2026-04-15T11:46:46
C-0002854,27,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:00:47
C-0002855,34,M,14,El Poblado,sur,False,False,2026-04-15T11:57:53
C-0002856,47,M,60,San Cristobal,rural,False,False,2026-04-15T11:58:07
C-0002857,34,M,12,La America,centro_sur,False,False,2026-04-15T09:53:18
C-0002858,64,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T10:27:48
C-0002859,42,F,13,San Javier,ladera_occidente,True,False,2026-04-15T09:22:57
C-0002860,73,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T11:24:27
C-0002861,36,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T10:42:25
C-0002862,51,M,10,La Candelaria,centro,True,True,2026-04-15T08:13:33
C-0002863,65,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:33:02
C-0002864,31,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:33:11
C-0002865,69,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T09:40:35
C-0002866,57,F,3,Manrique,ladera_norte,True,True,2026-04-15T10:37:20
C-0002867,61,F,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T08:53:57
C-0002868,48,F,10,La Candelaria,centro,True,True,2026-04-15T08:26:20
C-0002869,80,M,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T09:47:12
C-0002870,69,F,1,Popular,ladera_norte,True,True,2026-04-15T09:24:36
C-0002871,30,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T12:02:16
C-0002872,55,M,8,Villa Hermosa,ladera_oriente,True,False,2026-04-15T11:16:20
C-0002873,78,M,1,Popular,ladera_norte,False,False,2026-04-15T08:43:36
C-0002874,36,M,5,Castilla,valle,True,True,2026-04-15T10:54:39
C-0002875,53,F,3,Manrique,ladera_norte,True,False,2026-04-15T10:31:33
C-0002876,68,M,4,Aranjuez,valle,True,False,2026-04-15T12:00:34
C-0002877,36,M,5,Castilla,valle,False,True,2026-04-15T11:13:39
C-0002878,52,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:17:27
C-0002879,55,F,10,La Candelaria,centro,True,True,2026-04-15T08:45:03
C-0002880,29,M,1,Popular,ladera_norte,False,False,2026-04-15T08:32:03
C-0002881,29,F,3,Manrique,ladera_norte,False,False,2026-04-15T09:22:17
C-0002882,55,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T11:53:37
C-0002883,29,F,10,La Candelaria,centro,True,True,2026-04-15T11:59:41
C-0002884,81,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T12:18:36
C-0002885,53,M,10,La Candelaria,centro,True,True,2026-04-15T12:24:16
C-0002886,65,M,4,Aranjuez,valle,False,False,2026-04-15T09:55:40
C-0002887,44,M,1,Popular,ladera_norte,False,False,2026-04-15T10:30:25
C-0002888,38,M,60,San Cristobal,rural,False,False,2026-04-15T07:55:20
C-0002889,50,M,2,Santa Cruz,ladera_norte,False,False,2026-04-15T08:17:50
C-0002890,65,F,3,Manrique,ladera_norte,True,True,2026-04-15T08:45:52
C-0002891,44,No reporta,3,Manrique,ladera_norte,True,True,2026-04-15T08:20:51
C-0002892,36,F,80,San Antonio de Prado,rural,True,False,2026-04-15T11:15:38
C-0002893,27,F,11,Laureles-Estadio,centro_sur,True,False,2026-04-15T11:43:08
C-0002894,54,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:30:04
C-0002895,63,F,90,Santa Elena,rural,True,True,2026-04-15T10:55:03
C-0002896,53,M,2,Santa Cruz,ladera_norte,False,True,2026-04-15T08:58:25
C-0002897,35,F,80,San Antonio de Prado,rural,True,False,2026-04-15T09:58:23
C-0002898,34,F,4,Aranjuez,valle,False,False,2026-04-15T09:20:41
C-0002899,43,F,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T08:15:27
C-0002900,41,M,8,Villa Hermosa,ladera_oriente,True,True,2026-04-15T11:26:31
C-0002901,31,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T09:02:22
C-0002902,81,F,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T09:41:06
C-0002903,40,F,3,Manrique,ladera_norte,False,False,2026-04-15T10:27:09
C-0002904,34,F,90,Santa Elena,rural,False,True,2026-04-15T10:07:39
C-0002905,58,F,7,Robledo,ladera_noroccidente,True,True,2026-04-15T08:25:24
C-0002906,71,M,12,La America,centro_sur,False,False,2026-04-15T10:51:28
C-0002907,49,M,70,Altavista,rural,False,False,2026-04-15T08:17:50
C-0002908,62,F,1,Popular,ladera_norte,True,True,2026-04-15T11:25:28
C-0002909,24,F,16,Belen,sur,True,True,2026-04-15T10:44:30
C-0002910,53,M,10,La Candelaria,centro,True,True,2026-04-15T09:11:25
C-0002911,22,F,13,San Javier,ladera_occidente,True,True,2026-04-15T09:16:10
C-0002912,27,F,3,Manrique,ladera_norte,False,False,2026-04-15T08:21:33
C-0002913,57,M,10,La Candelaria,centro,True,True,2026-04-15T09:43:00
C-0002914,31,F,12,La America,centro_sur,True,True,2026-04-15T08:24:35
C-0002915,20,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T10:02:08
C-0002916,29,F,3,Manrique,ladera_norte,True,False,2026-04-15T08:18:02
C-0002917,69,M,5,Castilla,valle,True,True,2026-04-15T11:56:28
C-0002918,57,F,15,Guayabal,sur,True,True,2026-04-15T08:04:19
C-0002919,43,M,1,Popular,ladera_norte,True,True,2026-04-15T11:05:49
C-0002920,83,F,13,San Javier,ladera_occidente,True,False,2026-04-15T09:42:16
C-0002921,43,F,90,Santa Elena,rural,False,False,2026-04-15T09:11:49
C-0002922,76,M,1,Popular,ladera_norte,False,False,2026-04-15T08:24:56
C-0002923,41,F,3,Manrique,ladera_norte,True,False,2026-04-15T10:41:09
C-0002924,19,F,12,La America,centro_sur,True,False,2026-04-15T11:24:45
C-0002925,25,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T10:44:17
C-0002926,36,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T07:30:01
C-0002927,30,F,12,La America,centro_sur,True,True,2026-04-15T11:39:40
C-0002928,28,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T12:16:03
C-0002929,43,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T11:01:41
C-0002930,83,F,13,San Javier,ladera_occidente,True,True,2026-04-15T07:33:57
C-0002931,31,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:01:29
C-0002932,33,F,4,Aranjuez,valle,True,True,2026-04-15T09:07:36
C-0002933,84,M,10,La Candelaria,centro,False,False,2026-04-15T10:45:53
C-0002934,31,F,16,Belen,sur,True,False,2026-04-15T11:16:13
C-0002935,73,M,12,La America,centro_sur,False,False,2026-04-15T11:56:12
C-0002936,59,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:51:37
C-0002937,80,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T12:19:31
C-0002938,55,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T07:56:10
C-0002939,57,M,5,Castilla,valle,True,False,2026-04-15T08:05:21
C-0002940,33,F,1,Popular,ladera_norte,True,True,2026-04-15T11:30:19
C-0002941,56,M,90,Santa Elena,rural,True,False,2026-04-15T11:04:51
C-0002942,62,M,4,Aranjuez,valle,True,True,2026-04-15T11:15:27
C-0002943,84,M,15,Guayabal,sur,True,False,2026-04-15T08:40:30
C-0002944,24,F,3,Manrique,ladera_norte,True,True,2026-04-15T09:47:57
C-0002945,28,M,5,Castilla,valle,True,False,2026-04-15T10:42:49
C-0002946,19,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T10:38:04
C-0002947,70,F,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T11:47:36
C-0002948,23,F,14,El Poblado,sur,True,True,2026-04-15T09:20:08
C-0002949,79,M,70,Altavista,rural,False,False,2026-04-15T11:40:58
C-0002950,42,F,16,Belen,sur,True,True,2026-04-15T09:03:32
C-0002951,37,M,3,Manrique,ladera_norte,True,True,2026-04-15T11:18:01
C-0002952,83,M,14,El Poblado,sur,False,False,2026-04-15T07:39:54
C-0002953,66,F,3,Manrique,ladera_norte,True,True,2026-04-15T08:31:33
C-0002954,54,F,16,Belen,sur,True,True,2026-04-15T07:32:03
C-0002955,77,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:34:51
C-0002956,68,F,6,Doce de Octubre,ladera_noroccidente,True,False,2026-04-15T10:07:50
C-0002957,60,F,3,Manrique,ladera_norte,True,False,2026-04-15T11:51:17
C-0002958,39,F,1,Popular,ladera_norte,True,True,2026-04-15T07:33:28
C-0002959,84,M,5,Castilla,valle,False,False,2026-04-15T10:25:30
C-0002960,66,F,16,Belen,sur,True,False,2026-04-15T08:06:51
C-0002961,81,F,14,El Poblado,sur,False,False,2026-04-15T08:22:08
C-0002962,82,F,80,San Antonio de Prado,rural,True,False,2026-04-15T07:58:57
C-0002963,54,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T10:26:28
C-0002964,41,No reporta,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T10:39:55
C-0002965,81,M,5,Castilla,valle,False,False,2026-04-15T08:52:58
C-0002966,84,M,10,La Candelaria,centro,True,True,2026-04-15T10:50:41
C-0002967,26,M,6,Doce de Octubre,ladera_noroccidente,False,False,2026-04-15T09:30:06
C-0002968,60,,5,Castilla,valle,True,False,2026-04-15T11:16:17
C-0002969,58,M,10,La Candelaria,centro,False,False,2026-04-15T10:07:08
C-0002970,68,M,4,Aranjuez,valle,True,False,2026-04-15T12:21:57
C-0002971,83,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T10:50:05
C-0002972,34,M,12,La America,centro_sur,True,True,2026-04-15T12:23:57
C-0002973,83,F,3,Manrique,ladera_norte,False,False,2026-04-15T12:03:05
C-0002974,61,M,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T08:32:16
C-0002975,23,F,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T09:13:52
C-0002976,52,M,15,Guayabal,sur,False,False,2026-04-15T09:15:30
C-0002977,26,F,12,La America,centro_sur,True,True,2026-04-15T10:33:10
C-0002978,82,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:18:27
C-0002979,69,M,13,San Javier,ladera_occidente,True,False,2026-04-15T09:51:26
C-0002980,78,M,16,Belen,sur,True,True,2026-04-15T07:43:15
C-0002981,58,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:44:19
C-0002982,44,M,5,Castilla,valle,False,False,2026-04-15T08:27:43
C-0002983,46,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T12:14:45
C-0002984,81,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:46:04
C-0002985,28,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T08:24:32
C-0002986,77,M,5,Castilla,valle,True,True,2026-04-15T09:32:26
C-0002987,46,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T10:40:31
C-0002988,57,F,10,La Candelaria,centro,True,True,2026-04-15T09:55:23
C-0002989,62,F,3,Manrique,ladera_norte,False,False,2026-04-15T08:21:16
C-0002990,23,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T11:10:57
C-0002991,27,M,14,El Poblado,sur,True,False,2026-04-15T12:02:05
C-0002992,28,F,15,Guayabal,sur,False,False,2026-04-15T11:32:37
C-0002993,70,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T09:16:22
C-0002994,23,F,10,La Candelaria,centro,True,True,2026-04-15T11:49:28
C-0002995,58,M,10,La Candelaria,centro,True,True,2026-04-15T11:54:48
C-0002996,25,M,9,Buenos Aires,ladera_oriente,True,True,2026-04-15T11:58:27
C-0002997,69,M,12,La America,centro_sur,True,False,2026-04-15T11:37:35
C-0002998,83,F,4,Aranjuez,valle,True,True,2026-04-15T08:58:21
C-0002999,45,F,80,San Antonio de Prado,rural,False,False,2026-04-15T10:00:21
C-0003000,32,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T10:44:42
C-0003001,47,F,15,Guayabal,sur,True,True,2026-04-15T11:34:06
C-0003002,64,F,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:03:22
C-0003003,66,,5,Castilla,valle,True,False,2026-04-15T07:50:02
C-0003004,60,M,13,San Javier,ladera_occidente,True,True,2026-04-15T12:20:40
C-0003005,56,F,2,Santa Cruz,ladera_norte,True,False,2026-04-15T10:58:50
C-0003006,60,F,14,El Poblado,sur,True,True,2026-04-15T08:50:17
C-0003007,32,F,11,Laureles-Estadio,centro_sur,True,False,2026-04-15T12:28:48
C-0003008,31,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T09:27:06
C-0003009,80,F,2,Santa Cruz,ladera_norte,True,True,2026-04-15T10:39:35
C-0003010,56,F,14,El Poblado,sur,True,True,2026-04-15T12:09:12
C-0003011,75,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T11:46:25
C-0003012,59,F,16,Belen,sur,True,True,2026-04-15T10:39:02
C-0003013,48,M,14,El Poblado,sur,True,True,2026-04-15T10:15:25
C-0003014,56,M,13,San Javier,ladera_occidente,True,False,2026-04-15T08:56:29
C-0003015,64,F,5,Castilla,valle,True,True,2026-04-15T08:23:04
C-0003016,30,M,13,San Javier,ladera_occidente,True,False,2026-04-15T07:55:52
C-0003017,48,F,60,San Cristobal,rural,False,False,2026-04-15T07:34:56
C-0003018,66,M,2,Santa Cruz,ladera_norte,True,False,2026-04-15T09:56:36
C-0003019,23,F,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T09:14:50
C-0003020,22,F,5,Castilla,valle,False,False,2026-04-15T10:27:12
C-0003021,28,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T10:03:17
C-0003022,57,M,13,San Javier,ladera_occidente,True,True,2026-04-15T10:50:31
C-0003023,33,M,9,Buenos Aires,ladera_oriente,False,False,2026-04-15T08:28:11
C-0003024,47,M,10,La Candelaria,centro,True,True,2026-04-15T08:19:24
C-0003025,26,M,6,Doce de Octubre,ladera_noroccidente,True,True,2026-04-15T08:08:01
C-0003026,34,M,3,Manrique,ladera_norte,True,True,2026-04-15T11:01:46
C-0003027,19,F,5,Castilla,valle,True,True,2026-04-15T12:03:09
C-0003028,72,F,15,Guayabal,sur,True,True,2026-04-15T09:18:46
C-0003029,49,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T08:13:14
C-0003030,29,M,7,Robledo,ladera_noroccidente,True,True,2026-04-15T12:13:12
C-0003031,53,M,14,El Poblado,sur,True,False,2026-04-15T08:38:55
C-0003032,80,F,2,Santa Cruz,ladera_norte,False,False,2026-04-15T10:46:02
C-0003033,73,F,5,Castilla,valle,False,True,2026-04-15T11:54:34
C-0003034,77,F,4,Aranjuez,valle,True,True,2026-04-15T12:05:25
C-0003035,45,M,90,Santa Elena,rural,False,False,2026-04-15T08:37:12
C-0003036,42,F,13,San Javier,ladera_occidente,False,False,2026-04-15T07:39:02
C-0003037,39,M,11,Laureles-Estadio,centro_sur,True,True,2026-04-15T09:36:23
C-0003038,38,F,1,Popular,ladera_norte,False,True,2026-04-15T12:01:00
C-0003039,79,F,4,Aranjuez,valle,False,False,2026-04-15T09:51:48
C-0003040,27,M,12,La America,centro_sur,True,True,2026-04-15T11:53:21
C-0003041,75,F,7,Robledo,ladera_noroccidente,True,False,2026-04-15T11:40:07
C-0003042,79,M,50,San Sebastian de Palmitas,rural,False,False,2026-04-15T10:03:14
C-0003043,74,F,14,El Poblado,sur,True,False,2026-04-15T11:50:49
C-0003044,60,M,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T12:22:55
C-0003045,75,M,13,San Javier,ladera_occidente,False,False,2026-04-15T10:53:51
C-0003046,20,M,80,San Antonio de Prado,rural,True,True,2026-04-15T11:14:45
C-0003047,72,F,8,Villa Hermosa,ladera_oriente,False,False,2026-04-15T09:43:55
C-0003048,52,F,12,La America,centro_sur,False,False,2026-04-15T12:28:31
C-0003049,82,M,16,Belen,sur,True,True,2026-04-15T09:16:21
C-0003050,23,No reporta,5,Castilla,valle,False,False,2026-04-15T11:16:54
C-0003051,80,M,16,Belen,sur,False,False,2026-04-15T12:12:36
C-0003052,56,M,2,Santa Cruz,ladera_norte,True,True,2026-04-15T12:04:33
C-0003053,24,M,12,La America,centro_sur,True,True,2026-04-15T11:54:43
C-0003054,52,M,14,El Poblado,sur,True,True,2026-04-15T08:29:08
C-0003055,20,M,11,Laureles-Estadio,centro_sur,False,False,2026-04-15T12:24:03
